lemma,pos,rank,form_text,morphology,is_primary
führen,VERB,330,geführt,participle_ii,False
verlassen,VERB,331,verlassen,lemma,True
verlassen,VERB,331,verließ,preterite_3sg,False
verlassen,VERB,331,verlassen,participle_ii,False
Tod,NOUN,332,Tod,lemma,True
Tod,NOUN,332,Todes,genitive_singular,False
Tod,NOUN,332,Tode,nominative_plural,False
Eigen,ADJ,333,Eigen,lemma,True
vorbei,ADV,334,vorbei,lemma,True
kurz,ADV,335,kurz,lemma,True
gerne,ADV,336,gerne,lemma,True
nett,ADV,337,nett,lemma,True
scheinen,VERB,338,scheinen,lemma,True
scheinen,VERB,338,schien,preterite_3sg,False
scheinen,VERB,338,geschienen,participle_ii,False
dran,ADV,339,dran,lemma,True
einiger,PRON,340,einiger,lemma,True
Erster,PRON,341,Erster,lemma,True
Grund,NOUN,342,Grund,lemma,True
Grund,NOUN,342,Grundes,genitive_singular,False
Grund,NOUN,342,Gründe,nominative_plural,False
kaufen,VERB,343,kaufen,lemma,True
kaufen,VERB,343,kaufte,preterite_3sg,False
kaufen,VERB,343,gekauft,participle_ii,False
Land,NOUN,344,Land,lemma,True
Land,NOUN,344,Landes,genitive_singular,False
Land,NOUN,344,Länder,nominative_plural,False
Mom,NOUN,345,Mom,lemma,True
Mom,NOUN,345,Mom,genitive_singular,False
Mom,NOUN,345,Moms,nominative_plural,False
lesen,VERB,346,lesen,lemma,True
lesen,VERB,346,las,preterite_3sg,False
lesen,VERB,346,gelesen,participle_ii,False
verrückt,ADV,347,verrückt,lemma,True
ruhig,ADV,348,ruhig,lemma,True
hinter,ADP,349,hinter,lemma,True
tragen,VERB,350,tragen,lemma,True
tragen,VERB,350,trug,preterite_3sg,False
tragen,VERB,350,getragen,participle_ii,False
darum,ADV,351,darum,lemma,True
ziemlich,ADV,352,ziemlich,lemma,True
Herz,NOUN,353,Herz,lemma,True
Herz,NOUN,353,Herzens,genitive_singular,False
Herz,NOUN,353,Herzen,nominative_plural,False
Tochter,NOUN,354,Tochter,lemma,True
Tochter,NOUN,354,Tochter,genitive_singular,False
Tochter,NOUN,354,Töchter,nominative_plural,False
bestimmen,VERB,355,bestimmen,lemma,True
bestimmen,VERB,355,bestimmte,preterite_3sg,False
bestimmen,VERB,355,bestimmt,participle_ii,False
schwer,ADV,356,schwer,lemma,True
anrufen,VERB,357,anrufen,lemma,True
anrufen,VERB,357,rief an,preterite_3sg,False
anrufen,VERB,357,angerufen,participle_ii,False
drin,ADV,358,drin,lemma,True
hoch,ADV,359,hoch,lemma,True
solltest,VERB,360,solltest,lemma,True
solltest,VERB,360,sollte,preterite_3sg,False
solltest,VERB,360,gesollt,participle_ii,False
sogar,ADV,361,sogar,lemma,True
Kerl,NOUN,362,Kerl,lemma,True
Kerl,NOUN,362,Kerls,genitive_singular,False
Kerl,NOUN,362,Kerle,nominative_plural,False
reichen,VERB,363,reichen,lemma,True
reichen,VERB,363,reichte,preterite_3sg,False
reichen,VERB,363,gereicht,participle_ii,False
je,ADV,364,je,lemma,True
woher,ADV,365,woher,lemma,True
umbringen,VERB,366,umbringen,lemma,True
umbringen,VERB,366,brachte um,preterite_3sg,False
umbringen,VERB,366,umgebracht,participle_ii,False
überhaupt,ADV,367,überhaupt,lemma,True
alt,ADJ,368,alt,lemma,True
Seite,NOUN,369,Seite,lemma,True
Seite,NOUN,369,Seite,genitive_singular,False
Seite,NOUN,369,Seiten,nominative_plural,False
lachen,VERB,370,lachen,lemma,True
lachen,VERB,370,lachte,preterite_3sg,False
lachen,VERB,370,gelacht,participle_ii,False
kommsen,VERB,371,kommsen,lemma,True
kommsen,VERB,371,kam,preterite_3sg,False
kommsen,VERB,371,gekommen,participle_ii,False
Ort,NOUN,372,Ort,lemma,True
Ort,NOUN,372,Ortes,genitive_singular,False
Ort,NOUN,372,Orte,nominative_plural,False
Mama,NOUN,373,Mama,lemma,True
Mama,NOUN,373,Mama,genitive_singular,False
Mama,NOUN,373,Mamas,nominative_plural,False
schlagen,VERB,374,schlagen,lemma,True
schlagen,VERB,374,schlug,preterite_3sg,False
schlagen,VERB,374,geschlagen,participle_ii,False
Ruhe,NOUN,375,Ruhe,lemma,True
Ruhe,NOUN,375,Ruhe,genitive_singular,False
Ruhe,NOUN,375,Ruhen,nominative_plural,False
wichtig,ADV,376,wichtig,lemma,True
trinken,VERB,377,trinken,lemma,True
trinken,VERB,377,trank,preterite_3sg,False
trinken,VERB,377,getrunken,participle_ii,False
schlecht,ADV,378,schlecht,lemma,True
gewinnen,VERB,379,gewinnen,lemma,True
gewinnen,VERB,379,gewann,preterite_3sg,False
gewinnen,VERB,379,gewonnen,participle_ii,False
oben,ADV,380,oben,lemma,True
gestern,ADV,381,gestern,lemma,True
Schatz,NOUN,382,Schatz,lemma,True
Schatz,NOUN,382,Schatzes,genitive_singular,False
Schatz,NOUN,382,Schätze,nominative_plural,False
wagen,VERB,383,wagen,lemma,True
wagen,VERB,383,wagte,preterite_3sg,False
wagen,VERB,383,gewagt,participle_ii,False
endlich,ADV,384,endlich,lemma,True
nehmen,VERB,385,nehmen,lemma,True
nehmen,VERB,385,nahm,preterite_3sg,False
nehmen,VERB,385,genommen,participle_ii,False
etwa,ADV,386,etwa,lemma,True
nächster,ADJ,387,nächster,lemma,True
anders,ADV,388,anders,lemma,True
Chance,NOUN,389,Chance,lemma,True
Chance,NOUN,389,Chance,genitive_singular,False
Chance,NOUN,389,Chancen,nominative_plural,False
Wasser,NOUN,390,Wasser,lemma,True
Wasser,NOUN,390,Wassers,genitive_singular,False
Wasser,NOUN,390,Wasser,nominative_plural,False
lassen,VERB,391,lassen,lemma,True
lassen,VERB,391,ließ,preterite_3sg,False
lassen,VERB,391,gelassen,participle_ii,False
wünschen,VERB,392,wünschen,lemma,True
wünschen,VERB,392,wünschte,preterite_3sg,False
wünschen,VERB,392,gewünscht,participle_ii,False
klingen,VERB,393,klingen,lemma,True
klingen,VERB,393,klang,preterite_3sg,False
klingen,VERB,393,geklungen,participle_ii,False
Geschichte,NOUN,394,Geschichte,lemma,True
Geschichte,NOUN,394,Geschichte,genitive_singular,False
Geschichte,NOUN,394,Geschichten,nominative_plural,False
wenig,PRON,395,wenig,lemma,True
Wahrheit,NOUN,396,Wahrheit,lemma,True
Wahrheit,NOUN,396,Wahrheit,genitive_singular,False
Wahrheit,NOUN,396,Wahrheiten,nominative_plural,False
stecken,VERB,397,stecken,lemma,True
stecken,VERB,397,steckte,preterite_3sg,False
stecken,VERB,397,gesteckt,participle_ii,False
deshalb,ADV,398,deshalb,lemma,True
alt,ADJ,399,alt,lemma,True
schauen,VERB,400,schauen,lemma,True
schauen,VERB,400,schaute,preterite_3sg,False
schauen,VERB,400,geschaut,participle_ii,False
fällen,VERB,401,fällen,lemma,True
fällen,VERB,401,fällte,preterite_3sg,False
fällen,VERB,401,gefällt,participle_ii,False
bezahlen,VERB,402,bezahlen,lemma,True
bezahlen,VERB,402,bezahlte,preterite_3sg,False
bezahlen,VERB,402,bezahlt,participle_ii,False
erwarten,VERB,403,erwarten,lemma,True
erwarten,VERB,403,erwartete,preterite_3sg,False
erwarten,VERB,403,erwartet,participle_ii,False
Zimmer,NOUN,404,Zimmer,lemma,True
Zimmer,NOUN,404,Zimmers,genitive_singular,False
Zimmer,NOUN,404,Zimmer,nominative_plural,False
bitten,VERB,405,bitten,lemma,True
bitten,VERB,405,bat,preterite_3sg,False
bitten,VERB,405,gebeten,participle_ii,False
Spaß,NOUN,406,Spaß,lemma,True
Spaß,NOUN,406,Spaßes,genitive_singular,False
Spaß,NOUN,406,Spaße,nominative_plural,False
niemals,ADV,407,niemals,lemma,True
ändern,VERB,408,ändern,lemma,True
ändern,VERB,408,änderte,preterite_3sg,False
ändern,VERB,408,geändert,participle_ii,False
richtig,ADJ,409,richtig,lemma,True
Schuld,NOUN,410,Schuld,lemma,True
Schuld,NOUN,410,Schuld,genitive_singular,False
Schuld,NOUN,410,Schulden,nominative_plural,False
ernst,ADJ,411,ernst,lemma,True
freuen,VERB,412,freuen,lemma,True
freuen,VERB,412,freute,preterite_3sg,False
freuen,VERB,412,gefreut,participle_ii,False
würdest,VERB,413,würdest,lemma,True
würdest,VERB,413,würde,preterite_3sg,False
würdest,VERB,413,geworden,participle_ii,False
passen,VERB,414,passen,lemma,True
passen,VERB,414,passte,preterite_3sg,False
passen,VERB,414,gepasst,participle_ii,False
manchmal,ADV,415,manchmal,lemma,True
Plan,NOUN,416,Plan,lemma,True
Plan,NOUN,416,Plans,genitive_singular,False
Plan,NOUN,416,Pläne,nominative_plural,False
alt,ADJ,417,alt,lemma,True
glaubst,VERB,418,glaubst,lemma,True
glaubst,VERB,418,glaubte,preterite_3sg,False
glaubst,VERB,418,geglaubt,participle_ii,False
zwischen,ADP,419,zwischen,lemma,True
eben,ADV,420,eben,lemma,True
während,SCONJ,421,während,lemma,True
legen,VERB,422,legen,lemma,True
legen,VERB,422,legte,preterite_3sg,False
legen,VERB,422,gelegt,participle_ii,False
Spiel,NOUN,423,Spiel,lemma,True
Spiel,NOUN,423,Spiels,genitive_singular,False
Spiel,NOUN,423,Spiele,nominative_plural,False
erklären,VERB,424,erklären,lemma,True
erklären,VERB,424,erklärte,preterite_3sg,False
erklären,VERB,424,erklärt,participle_ii,False
schön,ADJ,425,schön,lemma,True
Schule,NOUN,426,Schule,lemma,True
Schule,NOUN,426,Schule,genitive_singular,False
Schule,NOUN,426,Schulen,nominative_plural,False
Krieg,NOUN,427,Krieg,lemma,True
Krieg,NOUN,427,Krieges,genitive_singular,False
Krieg,NOUN,427,Kriege,nominative_plural,False
Bett,NOUN,428,Bett,lemma,True
Bett,NOUN,428,Bettes,genitive_singular,False
Bett,NOUN,428,Betten,nominative_plural,False
fliegen,VERB,429,fliegen,lemma,True
fliegen,VERB,429,flog,preterite_3sg,False
fliegen,VERB,429,geflogen,participle_ii,False
benutzen,VERB,430,benutzen,lemma,True
benutzen,VERB,430,benutzte,preterite_3sg,False
benutzen,VERB,430,benutzt,participle_ii,False
hsen,VERB,431,hsen,lemma,True
schlimm,ADV,432,schlimm,lemma,True
schauen,VERB,433,schauen,lemma,True
schauen,VERB,433,schaute,preterite_3sg,False
schauen,VERB,433,geschaut,participle_ii,False
verkaufen,VERB,434,verkaufen,lemma,True
verkaufen,VERB,434,verkaufte,preterite_3sg,False
verkaufen,VERB,434,verkauft,participle_ii,False
heiraten,VERB,435,heiraten,lemma,True
heiraten,VERB,435,heiratete,preterite_3sg,False
heiraten,VERB,435,geheiratet,participle_ii,False
Entschuldigung,NOUN,436,Entschuldigung,lemma,True
Entschuldigung,NOUN,436,Entschuldigung,genitive_singular,False
Entschuldigung,NOUN,436,Entschuldigungen,nominative_plural,False
Gefühl,NOUN,437,Gefühl,lemma,True
Gefühl,NOUN,437,Gefühls,genitive_singular,False
Gefühl,NOUN,437,Gefühle,nominative_plural,False
hättesen,AUX,438,hättesen,lemma,True
glücklich,ADV,439,glücklich,lemma,True
funktionieren,VERB,440,funktionieren,lemma,True
funktionieren,VERB,440,funktionierte,preterite_3sg,False
funktionieren,VERB,440,funktioniert,participle_ii,False
Nachricht,NOUN,441,Nachricht,lemma,True
Nachricht,NOUN,441,Nachricht,genitive_singular,False
Nachricht,NOUN,441,Nachrichten,nominative_plural,False
schicken,VERB,442,schicken,lemma,True
schicken,VERB,442,schickte,preterite_3sg,False
schicken,VERB,442,geschickt,participle_ii,False
Typ,NOUN,443,Typ,lemma,True
Typ,NOUN,443,Typs,genitive_singular,False
Typ,NOUN,443,Typen,nominative_plural,False
äh,INTJ,444,äh,lemma,True
frei,ADV,445,frei,lemma,True
kämpfen,VERB,446,kämpfen,lemma,True
kämpfen,VERB,446,kämpfte,preterite_3sg,False
kämpfen,VERB,446,gekämpft,participle_ii,False
beweisen,VERB,447,beweisen,lemma,True
beweisen,VERB,447,bewies,preterite_3sg,False
beweisen,VERB,447,bewiesen,participle_ii,False
euer,PRON,448,euer,lemma,True
aufhören,VERB,449,aufhören,lemma,True
aufhören,VERB,449,hörte auf,preterite_3sg,False
aufhören,VERB,449,aufgehört,participle_ii,False
Captain,NOUN,450,Captain,lemma,True
Captain,NOUN,450,Captains,genitive_singular,False
Captain,NOUN,450,Captains,nominative_plural,False
Gesicht,NOUN,451,Gesicht,lemma,True
Gesicht,NOUN,451,Gesichts,genitive_singular,False
Gesicht,NOUN,451,Gesichter,nominative_plural,False
geschehen,VERB,452,geschehen,lemma,True
geschehen,VERB,452,geschah,preterite_3sg,False
geschehen,VERB,452,geschehen,participle_ii,False
falls,SCONJ,453,falls,lemma,True
bloß,ADV,454,bloß,lemma,True
unten,ADV,455,unten,lemma,True
Teil,NOUN,456,Teil,lemma,True
Teil,NOUN,456,Teils,genitive_singular,False
Teil,NOUN,456,Teile,nominative_plural,False
wohnen,VERB,457,wohnen,lemma,True
wohnen,VERB,457,wohnte,preterite_3sg,False
wohnen,VERB,457,gewohnt,participle_ii,False
oft,ADV,458,oft,lemma,True
beginnen,VERB,459,beginnen,lemma,True
beginnen,VERB,459,begann,preterite_3sg,False
beginnen,VERB,459,begonnen,participle_ii,False
Tun,NOUN,460,Tun,lemma,True
Tun,NOUN,460,Tuns,genitive_singular,False
Tun,NOUN,460,Tuns,nominative_plural,False
fest,ADV,461,fest,lemma,True
anfangen,VERB,462,anfangen,lemma,True
anfangen,VERB,462,fing an,preterite_3sg,False
anfangen,VERB,462,angefangen,participle_ii,False
Blut,NOUN,463,Blut,lemma,True
Blut,NOUN,463,Blutes,genitive_singular,False
Blut,NOUN,463,Blut,nominative_plural,False
ehrlich,ADV,464,ehrlich,lemma,True
Eltern,NOUN,465,Eltern,lemma,True
Eltern,NOUN,465,Eltern,genitive_singular,False
Eltern,NOUN,465,Eltern,nominative_plural,False
verdienen,VERB,466,verdienen,lemma,True
verdienen,VERB,466,verdiente,preterite_3sg,False
verdienen,VERB,466,verdient,participle_ii,False
falsch,ADV,467,falsch,lemma,True
Nummer,NOUN,468,Nummer,lemma,True
Nummer,NOUN,468,Nummer,genitive_singular,False
Nummer,NOUN,468,Nummern,nominative_plural,False
wiedersehen,VERB,469,wiedersehen,lemma,True
wiedersehen,VERB,469,sah wieder,preterite_3sg,False
wiedersehen,VERB,469,wiedergesehen,participle_ii,False
folgen,VERB,470,folgen,lemma,True
folgen,VERB,470,folgte,preterite_3sg,False
folgen,VERB,470,gefolgt,participle_ii,False
versprechen,VERB,471,versprechen,lemma,True
versprechen,VERB,471,versprach,preterite_3sg,False
versprechen,VERB,471,versprochen,participle_ii,False
Film,NOUN,472,Film,lemma,True
Film,NOUN,472,Films,genitive_singular,False
Film,NOUN,472,Filme,nominative_plural,False
bleib,ADJ,473,bleib,lemma,True
fangen,VERB,474,fangen,lemma,True
fangen,VERB,474,fing,preterite_3sg,False
fangen,VERB,474,gefangen,participle_ii,False
wen,PRON,475,wen,lemma,True
drauf,ADV,476,drauf,lemma,True
langsam,ADV,477,langsam,lemma,True
möglich,ADV,478,möglich,lemma,True
irgendwie,ADV,479,irgendwie,lemma,True
schätzen,VERB,480,schätzen,lemma,True
schätzen,VERB,480,schätzte,preterite_3sg,False
schätzen,VERB,480,geschätzt,participle_ii,False
Platz,NOUN,481,Platz,lemma,True
Platz,NOUN,481,Platzes,genitive_singular,False
Platz,NOUN,481,Plätze,nominative_plural,False
nächster,PRON,482,nächster,lemma,True
kaum,ADV,483,kaum,lemma,True
irgendwas,PRON,484,irgendwas,lemma,True
Schiff,NOUN,485,Schiff,lemma,True
Schiff,NOUN,485,Schiffes,genitive_singular,False
Schiff,NOUN,485,Schiffe,nominative_plural,False
brauchen,VERB,486,brauchen,lemma,True
brauchen,VERB,486,brauchte,preterite_3sg,False
brauchen,VERB,486,gebraucht,participle_ii,False
Papa,NOUN,487,Papa,lemma,True
Papa,NOUN,487,Papas,genitive_singular,False
Papa,NOUN,487,Papas,nominative_plural,False
sondern,CCONJ,488,sondern,lemma,True
Alt,NOUN,489,Alt,lemma,True
Jung,NOUN,490,Jung,lemma,True
hassen,VERB,491,hassen,lemma,True
hassen,VERB,491,hasste,preterite_3sg,False
hassen,VERB,491,gehasst,participle_ii,False
wohin,ADV,492,wohin,lemma,True
wahrscheinlich,ADV,493,wahrscheinlich,lemma,True
außer,ADP,494,außer,lemma,True
vertrauen,VERB,495,vertrauen,lemma,True
vertrauen,VERB,495,vertraute,preterite_3sg,False
vertrauen,VERB,495,vertraut,participle_ii,False
öffnen,VERB,496,öffnen,lemma,True
öffnen,VERB,496,öffnete,preterite_3sg,False
öffnen,VERB,496,geöffnet,participle_ii,False
erledigen,VERB,497,erledigen,lemma,True
erledigen,VERB,497,erledigte,preterite_3sg,False
erledigen,VERB,497,erledigt,participle_ii,False
zuerst,ADV,498,zuerst,lemma,True
verletzen,VERB,499,verletzen,lemma,True
verletzen,VERB,499,verletzte,preterite_3sg,False
verletzen,VERB,499,verletzt,participle_ii,False
weit,ADJ,500,weit,lemma,True
Arsch,NOUN,501,Arsch,lemma,True
Arsch,NOUN,501,Arschs,genitive_singular,False
Arsch,NOUN,501,Ärsche,nominative_plural,False
Telefon,NOUN,502,Telefon,lemma,True
Telefon,NOUN,502,Telefons,genitive_singular,False
Telefon,NOUN,502,Telefone,nominative_plural,False
dauern,VERB,503,dauern,lemma,True
dauern,VERB,503,dauerte,preterite_3sg,False
dauern,VERB,503,gedauert,participle_ii,False
Arzt,NOUN,504,Arzt,lemma,True
Arzt,NOUN,504,Arztes,genitive_singular,False
Arzt,NOUN,504,Ärzte,nominative_plural,False
erfahren,VERB,505,erfahren,lemma,True
erfahren,VERB,505,erfuhr,preterite_3sg,False
erfahren,VERB,505,erfahren,participle_ii,False
Fehler,NOUN,506,Fehler,lemma,True
Fehler,NOUN,506,Fehlers,genitive_singular,False
Fehler,NOUN,506,Fehler,nominative_plural,False
Straße,NOUN,507,Straße,lemma,True
Straße,NOUN,507,Straße,genitive_singular,False
Straße,NOUN,507,Straßen,nominative_plural,False
willkommen,ADV,508,willkommen,lemma,True
Menge,NOUN,509,Menge,lemma,True
Menge,NOUN,509,Menge,genitive_singular,False
Menge,NOUN,509,Mengen,nominative_plural,False
aussehen,VERB,510,aussehen,lemma,True
aussehen,VERB,510,sah aus,preterite_3sg,False
aussehen,VERB,510,ausgesehen,participle_ii,False
entscheiden,VERB,511,entscheiden,lemma,True
entscheiden,VERB,511,entschied,preterite_3sg,False
entscheiden,VERB,511,entschieden,participle_ii,False
hierher,ADV,512,hierher,lemma,True
Büro,NOUN,513,Büro,lemma,True
Büro,NOUN,513,Büros,genitive_singular,False
Büro,NOUN,513,Büros,nominative_plural,False
sein,AUX,514,sein,lemma,True
sein,AUX,514,war,preterite_3sg,False
sein,AUX,514,gewesen,participle_ii,False
bringen,VERB,515,bringen,lemma,True
bringen,VERB,515,brachte,preterite_3sg,False
bringen,VERB,515,gebracht,participle_ii,False
leicht,ADV,516,leicht,lemma,True
Dollar,NOUN,517,Dollar,lemma,True
Dollar,NOUN,517,Dollars,genitive_singular,False
Dollar,NOUN,517,Dollar,nominative_plural,False
vorstellen,VERB,518,vorstellen,lemma,True
vorstellen,VERB,518,stellte vor,preterite_3sg,False
vorstellen,VERB,518,vorgestellt,participle_ii,False
Pass,NOUN,519,Pass,lemma,True
Pass,NOUN,519,Passes,genitive_singular,False
Pass,NOUN,519,Pässe,nominative_plural,False
schreien,VERB,520,schreien,lemma,True
schreien,VERB,520,schrie,preterite_3sg,False
schreien,VERB,520,geschrien,participle_ii,False
bereits,ADV,521,bereits,lemma,True
brechen,VERB,522,brechen,lemma,True
brechen,VERB,522,brach,preterite_3sg,False
brechen,VERB,522,gebrochen,participle_ii,False
stark,ADV,523,stark,lemma,True
vermissen,VERB,524,vermissen,lemma,True
vermissen,VERB,524,vermisste,preterite_3sg,False
vermissen,VERB,524,vermisst,participle_ii,False
Sekunde,NOUN,525,Sekunde,lemma,True
Sekunde,NOUN,525,Sekunde,genitive_singular,False
Sekunde,NOUN,525,Sekunden,nominative_plural,False
schießen,VERB,526,schießen,lemma,True
schießen,VERB,526,schoss,preterite_3sg,False
schießen,VERB,526,geschossen,participle_ii,False
Ruf,NOUN,527,Ruf,lemma,True
Ruf,NOUN,527,Rufs,genitive_singular,False
Ruf,NOUN,527,Rufe,nominative_plural,False
leider,ADV,528,leider,lemma,True
Geschäft,NOUN,529,Geschäft,lemma,True
Geschäft,NOUN,529,Geschäfts,genitive_singular,False
Geschäft,NOUN,529,Geschäfte,nominative_plural,False
Foto,NOUN,530,Foto,lemma,True
Foto,NOUN,530,Fotos,genitive_singular,False
Foto,NOUN,530,Fotos,nominative_plural,False
Million,NOUN,531,Million,lemma,True
Million,NOUN,531,Million,genitive_singular,False
Million,NOUN,531,Millionen,nominative_plural,False
scheiß,ADV,532,scheiß,lemma,True
Hölle,NOUN,533,Hölle,lemma,True
Hölle,NOUN,533,Hölle,genitive_singular,False
Hölle,NOUN,533,Höllen,nominative_plural,False
laden,VERB,534,laden,lemma,True
laden,VERB,534,lud,preterite_3sg,False
laden,VERB,534,geladen,participle_ii,False
Stück,NOUN,535,Stück,lemma,True
Stück,NOUN,535,Stücks,genitive_singular,False
Stück,NOUN,535,Stücke,nominative_plural,False
trotzdem,ADV,536,trotzdem,lemma,True
direkt,ADV,537,direkt,lemma,True
Doktor,NOUN,538,Doktor,lemma,True
Doktor,NOUN,538,Doktors,genitive_singular,False
Doktor,NOUN,538,Doktoren,nominative_plural,False
singen,VERB,539,singen,lemma,True
singen,VERB,539,sang,preterite_3sg,False
singen,VERB,539,gesungen,participle_ii,False
verstecken,VERB,540,verstecken,lemma,True
verstecken,VERB,540,versteckte,preterite_3sg,False
verstecken,VERB,540,versteckt,participle_ii,False
voll,ADV,541,voll,lemma,True
überall,ADV,542,überall,lemma,True
Himmel,NOUN,543,Himmel,lemma,True
Himmel,NOUN,543,Himmels,genitive_singular,False
Himmel,NOUN,543,Himmel,nominative_plural,False
Hund,NOUN,544,Hund,lemma,True
Hund,NOUN,544,Hundes,genitive_singular,False
Hund,NOUN,544,Hunde,nominative_plural,False
zahlen,VERB,545,zahlen,lemma,True
